id,comment,like,timestamp
cat__yilin,粗的不好粗 不粗的好粗,226 ,2022-04-16T10:10:39.000Z
ak_.803._,水果：為什麼傷害的總是我,96 ,2022-04-16T10:03:36.000Z
0817_chen,@kristinwuuu @wade0325 @ken870913 擋路的路燈,5 ,2022-04-16T10:27:51.000Z
rrewind.1233,@xicvlxlln @__eternal.____,1 ,2022-04-16T10:08:50.000Z
victoria_szu,@una__0310x @serene19980615,3 ,2022-04-16T10:23:10.000Z
cola119025,@yuannn_627 @punn_b,1 ,2022-04-16T10:25:37.000Z
lsrelax,@____wa.wa____ @faty063618,2 ,2022-04-16T10:06:18.000Z
1112.1221,@22_isll @00000ling.hhh 好好笑,0,2022-04-16T10:44:05.000Z
wunhuake,@spysususu @leee.rong 我想到 憤怒水果😍,1 ,2022-04-16T10:21:22.000Z
nicole05_26,@oswin_1206 馬的智X男友,0,2022-04-16T10:29:09.000Z
zong_ye_506,@t____ina155 妳嗎？,0,2022-04-16T10:36:29.000Z
hongyoyooooo_,@chenyijie1997,1 ,2022-04-16T10:21:40.000Z
xiang_10_yu,@enuj.22,1 ,2022-04-16T10:08:47.000Z
inez___spq,@eelynyap,2 ,2022-04-16T10:35:11.000Z
yushin_0223,@chieh__716,1 ,2022-04-16T10:09:47.000Z
____ran1027,@libra__1008 🤣,1 ,2022-04-16T10:28:54.000Z
niuniu178,@xiaojing_____ 會ㄇ,0,2022-04-16T10:10:03.000Z
wei._1118,@shaw__yu__,1 ,2022-04-16T10:05:24.000Z
wenxx523,@yeeeeeeeyun817,1 ,2022-04-16T10:17:13.000Z
tc._.yt44,@jjjulia._.nago_pen,0,2022-04-16T10:42:09.000Z
