id,comment,like,timestamp
nicolelin__,一摸偷所有 一次攻擊兩個傷害,341 ,2022-04-28T05:20:47.000Z
maaggie_eee,尋找iPhone還能一齊尋找AirPods😌,196 ,2022-04-28T05:19:00.000Z
504549_ff2a02,@wonderland_him @chriszooker 🙉,2 ,2022-04-28T05:24:57.000Z
p768973,@yenjuin @co2ning7,1 ,2022-04-28T05:48:18.000Z
fanny439505,@lester.lin.1232  @linyun1101,2 ,2022-04-28T05:26:23.000Z
fannylovesselena,@tsoupeiyun @dumboawnw_939 🤣,0,2022-04-28T05:24:57.000Z
_krb_12,@jl_1015_,0,2022-04-28T05:55:04.000Z
mumu._ty,@xeqke @downcross1321,0,2022-04-28T05:42:33.000Z
li_jiun3,@yangcai10,0,2022-04-28T05:51:08.000Z
byron_zhuo,@bradchang30,1 ,2022-04-28T05:18:39.000Z
kingslee95,@xindy_lim 😂😂😂,1 ,2022-04-28T05:43:30.000Z
jamie_oops,@hanna_aug17,2 ,2022-04-28T05:23:36.000Z
uupao,@_yi_fen_fen,0,2022-04-28T05:41:06.000Z
star._.uk_,@_cc_2035,0,2022-04-28T05:59:26.000Z
_o3okok88,@sep1.limerence,0,2022-04-28T05:28:57.000Z
pc41130,@geneh0011,0,2022-04-28T06:00:05.000Z
yu_zhen0411,@hui_yu1227,0,2022-04-28T05:36:41.000Z
lydia.0803,@dora._.830,0,2022-04-28T05:38:48.000Z
elgenubi_eschamali,@llll.54_ 😂,0,2022-04-28T05:23:16.000Z
mrchengary,@joanne203,0,2022-04-28T05:38:40.000Z
only05739,@kiluhuang,0,2022-04-28T05:31:24.000Z
11115sung,@z01477 你需要,1 ,2022-04-28T05:40:15.000Z
xu._.18,@liao_pei_yu_,1 ,2022-04-28T05:40:41.000Z
fly0302_,@s64316412,0,2022-04-28T05:27:26.000Z
oao_0830,@penny__0828,0,2022-04-28T05:24:50.000Z
lyh57sour,@jh_0116_,0,2022-04-28T05:33:42.000Z
kiki._.0903,@g._a_.n,0,2022-04-28T05:43:31.000Z
linbenito,@yu__yuting,1 ,2022-04-28T05:57:04.000Z
yichun_hui,@goodalicia,0,2022-04-28T05:31:20.000Z
yu.__.0109,@connie200511  @connie200511,0,2022-04-28T05:20:56.000Z
sunchenhuan,@yitt_ting,0,2022-04-28T05:33:01.000Z
uu.kuo_,@bubu__0307,2 ,2022-04-28T05:20:07.000Z
wer_htx11,@88_jesper_wu,0,2022-04-28T05:23:47.000Z
timing_monster_,@nintendoswitch413,1 ,2022-04-28T05:37:09.000Z
lucia__0907,@jabez_chen_cheng,0,2022-04-28T05:47:12.000Z
erica___._,@sandra33_the_best 至少手機還在,1 ,2022-04-28T05:24:49.000Z
____04.20,@tsai_yennnnn,0,2022-04-28T05:58:08.000Z
kaiyu74,@c_s_x_0531,0,2022-04-28T05:28:08.000Z
sillysillyjoey,@huiting9709,1 ,2022-04-28T05:53:01.000Z
rou086,@pattyamigo,1 ,2022-04-28T05:26:14.000Z
