id,comment,like,timestamp
fangdong37,😂,0,2022-03-11T09:19:09.000Z
d221683sister,💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯,0,2022-03-04T06:35:55.000Z
debrra.chaung,🙌😂,0,2022-02-26T02:35:41.000Z
laigini22,真的。,0,2022-02-20T03:55:31.000Z
cxxcxxoxoxoxo,就是要羨慕才會努力讓別人羨慕,0,2022-02-20T02:51:35.000Z
warren292929,下一世投胎要跑快一點😂,0,2022-02-19T11:30:59.000Z
kentyungi,😂,0,2022-02-19T11:18:11.000Z
sun_mid5531,幸福一切都是假象,0,2022-02-19T05:56:22.000Z
jeanie0620,❤️,0,2022-02-19T04:27:31.000Z
chunhua13431,同感,0,2022-02-19T03:28:52.000Z
hsiaoolivia,👏,0,2022-02-19T02:39:02.000Z
chiyungmoh,花些力氣讓自己看起來很好，不僅讓別人舒服，自己更是開心，何樂不為？除了讓自己看起來很好，也要經常讚美人家很好,1 ,2022-02-18T11:11:40.000Z
wai.wongsiu,😂,0,2022-02-18T08:44:48.000Z
ke_justin_1013,That’s true,1 ,2022-02-18T05:30:23.000Z
meilee1980916,不在乎😂,0,2022-02-17T23:54:27.000Z
pansakula,投對胎很重要啊,0,2022-02-17T20:02:01.000Z
pqqohsb,@lwyb.carrieanne,0,2022-02-17T17:01:41.000Z
sonialovebaby,同意✅,0,2022-02-17T14:46:19.000Z
kuyanzhu,👏,0,2022-02-17T13:47:32.000Z
bonniejange,😂,0,2022-02-17T13:20:55.000Z
dan_hung_,👏👏👏👏,0,2022-02-17T13:19:54.000Z
f450310,😂,1 ,2022-02-17T12:57:22.000Z
melita1217,投胎真辛苦。,0,2022-02-17T10:01:31.000Z
minichi1989914,沒錯小短篇,0,2022-02-17T07:29:23.000Z
linedwige,正解,0,2022-02-17T07:24:22.000Z
lifestory_2016,正常人的思維,0,2022-02-17T06:34:12.000Z
mannyaulo,沒錯！,0,2022-02-17T06:19:26.000Z
jackwu220,好,1 ,2022-02-17T04:45:48.000Z
stephanie_hygieia.c,真的不用羨慕豬，不花力氣就吃得肥肥。,1 ,2022-02-17T04:45:24.000Z
peterjhchang,lndeed！👏👏👏,0,2022-02-17T03:48:07.000Z
kaikaigao,投對胎，不努力也很好,3 ,2022-02-17T02:47:39.000Z
chenyongzhen9,不會羨慕，靠自己最實在，🤟🤟🤟🤟🦾🦾🦾🦾🦾,1 ,2022-02-17T02:03:58.000Z
jill6542003,@zhikai7191 😙,1 ,2022-02-17T01:48:57.000Z
renjianrenai.duguqiubai,但是我很明確的知道...有些人不用努力靠著關係就可以過得很好！,3 ,2022-02-17T01:13:16.000Z
h.c.chiang,一堆人不努力只會羨慕別人，怨天尤人。根本不懂反省，就是廢材～,0,2022-02-17T00:59:56.000Z
wei19760920,你也不知道，人家不努力也過的比你好😂😂😂,5 ,2022-02-17T00:50:26.000Z
wumaiwan,無誤,1 ,2022-02-17T00:28:56.000Z
seozhan,😂😂😂😂,0,2022-02-17T00:18:53.000Z
arthurhoo3,為了別人的眼色😂,1 ,2022-02-16T23:42:12.000Z
rex717931,人比人會氣死人，做好自己就好,2 ,2022-02-16T23:37:49.000Z
conghui.c,❤️❤️❤️😍😍😍,0,2022-02-16T23:14:50.000Z
abc77102652,但清楚自己不論花多少力氣卻未能讓自己看起來很好😢,1 ,2022-02-16T22:46:00.000Z
jiazhen4620,重點是還怕別人不知道，要講出來說自己有多行兒，哈,2 ,2022-02-16T22:30:31.000Z
rosesilipota,真的、背後的酸甜苦辣別人都不會懂也不會諒解😢,4 ,2022-02-16T22:28:56.000Z
viola1700,真的👍,0,2022-02-16T22:10:50.000Z
a0204001,要很努力 才能看起來毫不費力💪,7 ,2022-02-16T22:10:31.000Z
hofamily626,羨慕是講出來給人家聽,好讓他的努力有安慰😂,10 ,2022-02-16T21:27:11.000Z
angelakuo0504,真的🙌,17 ,2022-02-16T21:21:09.000Z
n661022,嗯嗯～有道理👏,2 ,2022-02-16T20:11:27.000Z
unisechen,說到我的心坎裡,4 ,2022-02-16T19:57:23.000Z
lilmseva,想要人前顯貴就是要人後受罪呀,7 ,2022-02-16T18:51:38.000Z
kevin693,@yui_ove,1 ,2022-02-16T17:39:12.000Z
chen_saya,認同👏,1 ,2022-02-16T17:30:30.000Z
mj10852,😂😂😂⋯⋯對，消夜剛吃完了😂,0,2022-02-16T17:02:20.000Z
qqqbasyppp,別人有花還是沒有花氣力也不必羡慕， 每一個人生命的藍圖也不一樣，做好自己的已足夠,7 ,2022-02-16T16:59:43.000Z
iamfeliciadeng,很多人本來就不用花力氣啊😂,14 ,2022-02-16T16:52:22.000Z
junping.cai,對呀~真的發現沒發多少力氣時...更鬱足了...😂,2 ,2022-02-16T16:51:08.000Z
minnie345ya,😂😂,0,2022-02-16T16:45:49.000Z
h6575746,😩😩😩,0,2022-02-16T16:42:12.000Z
redblue.210,😂,0,2022-02-16T16:37:00.000Z
pchen496,👏,1 ,2022-02-16T16:36:05.000Z
