id,comment,like,timestamp
transpire.life,好想吃喔😍,0,2021-11-05T08:17:02.000Z
nancy.nancy68,😍😍😍😍😍😍😍,0,2021-11-05T01:40:04.000Z
sung_chen,@ike_liu,0,2021-11-04T05:40:08.000Z
cynabun37,Do you write any with English translation?,0,2021-11-03T15:58:55.000Z
eni__ca,很健康的菜單，感恩分享。,0,2021-11-03T14:34:21.000Z
annababy.ann,豆腐煎的也感覺很好吃呢,0,2021-11-03T04:54:03.000Z
melon.dai,@syuanyu1211,0,2021-11-03T00:35:34.000Z
siaochi_s,@a3792529,0,2021-11-02T19:07:06.000Z
tiny_human_big_appetite,營養好吃的蛋～,0,2021-11-02T16:17:11.000Z
summer_1124,！！！儲存想學清單🧾,0,2021-11-02T15:15:45.000Z
llamzygirll,@717_________,0,2021-11-02T14:13:27.000Z
ponyoma.eat,原來可以這樣做！謝謝👏已收藏～～～,0,2021-11-02T13:26:19.000Z
wan_ching04,好特別的蛋卷  謝謝貝蒂分享 已收藏❤️,0,2021-11-02T11:35:45.000Z
calmsea293399,@onebyone3451,0,2021-11-02T10:54:43.000Z
sandralin0709,好好奇瀝乾的菜的容器，請問哪裡買？感覺很實用！,0,2021-11-02T10:20:36.000Z
baramee_vegetarian,😍,1 ,2021-11-02T09:48:08.000Z
w_e_n_w_e_n_25,@yen_0929,0,2021-11-02T09:22:08.000Z
luv_annie917,這樣也可以卷！！！這很可以餒🥰,2 ,2021-11-02T09:12:16.000Z
atv567567,@yao_hsieh,0,2021-11-02T08:55:32.000Z
