id,comment,like,timestamp
iah91,照這個食譜煮出來！牛肉好嫩好好吃😋,1 ,2022-03-23T04:26:06.000Z
kam2eat,流口水了🤤,0,2022-03-17T22:25:58.000Z
wave_kitchen,那我是料理透明,1 ,2022-03-17T11:16:33.000Z
anne661007,請問這個便當盒是去哪裡買的,0,2022-03-20T01:04:06.000Z
vera.lee4387,🙌🙌🙌很讚！,1 ,2022-03-17T09:56:56.000Z
jennie_9637,想問如果只有電鍋的話適合煮這道料理嗎,0,2022-03-17T10:37:27.000Z
itsmesiew,美味，谢分享😍,0,2022-03-17T19:33:17.000Z
inch_2.54,先收藏了😍看起來超美味❤️,0,2022-03-17T09:37:05.000Z
eddie63chu,❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,0,2022-03-17T13:13:52.000Z
eve4566645,請教為什麼我做完口味都會偏酸呢？😯,0,2022-03-18T04:08:03.000Z
loveann830309,您好 請問牛肉需事先冷水川燙嗎？謝謝,0,2022-03-18T06:58:58.000Z
wenhsinglee,請問一下，牛腱這樣煮就會燉到軟嗎？還是有什麼辦法讓肉不要太難咬（筋的部分）謝謝！,0,2022-03-18T05:24:09.000Z
hyper_1221,我餓了,0,2022-03-17T11:00:00.000Z
liguangwei3,🤤🤤🤤,0,2022-03-18T10:05:52.000Z
yamitsuki_li,今天煮了，真的是很好吃的食譜，而且很方便～夏日好料理（不用流汗，煮一鍋就是一餐）,0,2022-03-20T16:17:58.000Z
pear_0805,請問紅酒可以有別的東西代替嗎？,0,2022-03-17T10:25:55.000Z
yunchien_huang,請問不吃牛可以改用🐷嗎？部位是？謝謝,1 ,2022-03-17T11:19:26.000Z
jtsang__,請問改用牛肋骨是一樣做法嗎？,0,2022-03-17T09:33:26.000Z
heater1102,請問可以不加麵粉嗎？,0,2022-03-17T14:26:22.000Z
pc101919,這道小孩可以吃嗎？,0,2022-03-17T16:22:41.000Z
wave_kitchen,😍😍,2 ,2022-03-17T11:16:40.000Z
bojing354,😍😍😍😍😍,0,2022-03-17T10:01:20.000Z
fatbi__,🤤🤤🤤🤤,0,2022-03-24T10:28:57.000Z
apple88428,@peggy0526538 媽～媽～～我要吃,0,2022-03-17T16:12:09.000Z
fairrry_wu,@gladice900625 我們應該暑假來做便當,0,2022-03-23T06:37:26.000Z
yuling1,@thejesswei  easy recipe to try!,0,2022-03-17T15:24:49.000Z
yjl8139,@mingchehsu 你用這個嗎？,0,2022-03-17T16:23:11.000Z
