id,comment,like,timestamp
1999o2o8,我阿嬤跟我說 以前晚上暗摸摸不知道要幹嘛 只好到處摸摸了,1033 ,2022-04-08T09:04:15.000Z
2001_3_09,姑叔城外含三次,1002 ,2022-04-08T09:05:51.000Z
zhou_dolly,難怪現在生育率下降😎,394 ,2022-04-08T09:18:21.000Z
k870640,阿公阿嬤顧了10幾個小孩那還會覺得悶🤣,352 ,2022-04-08T09:10:35.000Z
nixon.li,阿嬤十幾年的人生都在解悶懷孕分娩,360 ,2022-04-08T09:08:05.000Z
frost.hui,蓋棉被找樂子,232 ,2022-04-08T09:02:27.000Z
funky527381,沒事生孩子，有事也是生孩子,175 ,2022-04-08T09:28:23.000Z
chang__kae,日落而做。,126 ,2022-04-08T09:05:08.000Z
12345littlechang,小孩子不要問,101 ,2022-04-08T09:03:07.000Z
laville_tofupremium,日出而做，日落而吸😮,47 ,2022-04-08T09:47:54.000Z
huhu_wfh,增產報國,61 ,2022-04-08T09:02:35.000Z
__yuruii,@shen0419__ @fdsa951753,1 ,2022-04-08T16:31:05.000Z
yuting.0608,@ying0608 我好像也知道了,2 ,2022-04-08T09:06:04.000Z
wyz.____,@lee_bie_ta,0,2022-04-08T10:19:25.000Z
rilakkumaj_,@ganzhenliang,1 ,2022-04-08T09:24:11.000Z
max77816,@livian426,0,2022-04-08T09:45:45.000Z
aa71010166,@11223_steven,1 ,2022-04-08T09:05:25.000Z
doris1235996,@dylan_0206,0,2022-04-08T11:39:28.000Z
ifna.chang.0711,@2001_3_09 夜半縱身倒客喘,2 ,2022-04-08T10:52:10.000Z
danieljuan3485,@dsr3r,0,2022-04-08T09:23:12.000Z
