id,comment,like,timestamp
sabrinaliao0329,栗子鬆軟綿密口感甚好！紹興酒香氣十足！晚餐一鍋清空⋯謝謝Betty好手藝分享❤️,0,2022-01-06T15:21:24.000Z
irislliiiii,@b_diary_fit,0,2022-01-05T13:08:24.000Z
jl.tai,光是看你的料理步驟就好療癒了，不用自己煮😂,0,2022-01-02T04:58:18.000Z
yunfu894,❤️,0,2021-12-30T10:54:47.000Z
vsta0706,可以木耳換香菇嗎,0,2021-12-30T03:34:45.000Z
gigichrn,請問鑄鐵鍋尺寸是多少呀？,0,2021-12-30T01:44:51.000Z
wave_kitchen,每次看料理步驟都好療癒喔❤️❤️❤️,0,2021-12-29T15:52:02.000Z
eddie63chu,❤️❤️❤️❤️❤️❤️❤️❤️,0,2021-12-29T12:19:29.000Z
sophie.0970,請問是生的栗子直接下去燉煮嗎？還是需要先蒸過呢？,0,2021-12-29T10:05:14.000Z
cat.office1219,嘩 流口水了🤤,0,2021-12-29T09:56:09.000Z
yafeng_shih615,好想當你的家人阿😍,0,2021-12-29T09:54:25.000Z
kam2eat,栗子膜也願意吃真的很厲害啊！我本人是全家唯一最愛栗子的，可以一個人嗑掉一大包🙈,0,2021-12-29T08:57:03.000Z
trishawong18,不夠水的話直接加水就可以？ 還有怎樣決定是否需要汆燙？,0,2021-12-29T07:50:31.000Z
meiduopan,😍這道菜看得我流口水，感覺好香喔🤤～栗子已買好我也要來試試🌰🧅🥩🍄,0,2021-12-29T06:13:06.000Z
lizhen.cai.3,請問如果不加酒可以略過這步驟嗎？,0,2021-12-29T06:12:05.000Z
jtsang__,可以用排骨（金沙骨）代替嗎？,1 ,2021-12-29T05:57:23.000Z
